15/02/2021	0.1064	0.194	-6.68615	5.17362
16/02/2021	0.115	0.1933	-6.99156	5.09904
17/02/2021	0.1395	0.1952	-6.89312	5.10966
18/02/2021	0.1678	0.1962	-6.31102	5.16304
19/02/2021	0.2148	0.1953	-5.23329	5.21183
20/02/2021	0.2563	0.1935	-3.71911	5.21546
21/02/2021	0.28	0.1921	-1.89	5.15
22/02/2021	0.2806	0.1866	0.0894604	5.01422
23/02/2021	0.2908	0.1803	2.03831	4.8307
24/02/2021	0.316	0.169	3.7886	4.64183
25/02/2021	0.3227	0.1544	5.21261	4.5017
26/02/2021	0.3084	0.1402	6.24326	4.4656
27/02/2021	0.4314	0.1273	6.8845	4.57924
28/02/2021	0.4189	0.1148	7.21	4.87
01/03/2021	0.4622	0.1165	7.35076	5.3419
02/03/2021	0.4916	0.123	7.4739	5.97524
03/03/2021	0.4944	0.1309	7.75653	6.73091
04/03/2021	0.5646	0.1484	8.35928	7.55848
05/03/2021	0.6619	0.1695	9.40377	8.40637
06/03/2021	0.5365	0.1941	10.9578	9.23201
07/03/2021	0.5541	0.2195	13.03	10.01
08/03/2021	0.5739	0.228	15.5749	10.7367
09/03/2021	0.6143	0.2355	18.5058	11.4303
10/03/2021	0.6293	0.2449	21.7133	12.1266
11/03/2021	0.6507	0.2496	25.0858	12.8713
12/03/2021	0.6174	0.2511	28.5274	13.7102
13/03/2021	0.6272	0.2511	31.9702	14.6799
14/03/2021	0.6271	0.2493	35.38	15.8
15/03/2021	0.571	0.2539	38.7527	17.0693
16/03/2021	0.5611	0.2627	42.1053	18.4654
17/03/2021	0.5733	0.2648	45.4617	19.9487
18/03/2021	0.5049	0.2663	48.838	21.4697
19/03/2021	0.4674	0.2667	52.2296	22.9775
20/03/2021	0.4836	0.2683	55.6039	24.4278
21/03/2021	0.4974	0.2696	58.9	25.79
22/03/2021	0.5511	0.2678	62.0344	27.0497
23/03/2021	0.5732	0.2664	64.9138	28.2084
24/03/2021	0.6057	0.27	67.4505	29.2798
25/03/2021	0.7061	0.2752	69.5781	30.2829
26/03/2021	0.8184	0.2791	71.2637	31.2349
27/03/2021	0.8175	0.2848	72.5153	32.1449
28/03/2021	0.8018	0.2925	73.38	33.01
29/03/2021	0.8433	0.2964	73.9361	33.8146
30/03/2021	0.8505	0.3012	74.2781	34.5336
31/03/2021	0.8616	0.3005	74.498	35.139
01/04/2021	0.9218	0.2996	74.667	35.6072
